h_pos,v_pos
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.78
2.33,-0.77
2.32,-0.8
2.31,-0.81
2.27,-0.86
2.24,-0.89
2.21,-0.93
2.18,-0.97
2.13,-1.02
2.07,-1.09
2.01,-1.15
1.94,-1.23
1.86,-1.31
1.78,-1.42
1.66,-1.53
1.55,-1.65
1.3,-1.89
1.44,-1.75
1.35,-1.84
1.28,-1.89
1.26,-1.9
1.24,-1.89
1.24,-1.87
1.28,-1.83
1.29,-1.81
1.35,-1.75
1.3,-1.8
1.41,-1.68
1.37,-1.76
1.48,-1.62
1.53,-1.57
1.59,-1.54
1.61,-1.54
1.61,-1.54
1.61,-1.55
1.61,-1.56
1.6,-1.57
1.59,-1.58
1.58,-1.59
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
