h_pos,v_pos
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.31,-0.8
2.3,-0.8
2.31,-0.8
2.3,-0.8
2.31,-0.79
2.3,-0.81
2.29,-0.83
2.25,-0.87
2.23,-0.9
2.19,-0.94
2.15,-0.99
2.1,-1.04
2.04,-1.1
1.98,-1.17
0.03,-2.23
1.92,-1.24
1.83,-1.34
1.73,-1.45
0.03,-2.23
1.63,-1.56
1.51,-1.67
1.41,-1.77
0.02,-2.23
1.23,-1.99
1.32,-1.84
1.25,-1.93
1.23,-1.94
1.2,-1.94
1.2,-1.93
1.21,-1.92
1.23,-1.9
1.28,-1.84
1.33,-1.79
1.4,-1.73
1.5,-1.62
1.58,-1.57
0.03,-2.22
1.63,-1.53
1.66,-1.51
1.67,-1.52
1.67,-1.53
1.65,-1.55
1.64,-1.58
1.61,-1.6
1.6,-1.62
1.59,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
1.58,-1.63
