h_pos,v_pos
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
2.36,-0.76
