h_pos,v_pos
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.57,-1.6
1.56,-1.61
1.56,-1.62
1.56,-1.6
1.6,-1.57
1.59,-1.58
1.6,-1.57
1.61,-1.55
1.64,-1.51
1.65,-1.49
1.68,-1.47
1.73,-1.41
1.76,-1.39
1.69,-1.51
1.81,-1.32
1.86,-1.28
1.91,-1.24
1.97,-1.17
2.06,-1.06
2.14,-1.03
2.25,-0.9
2.38,-0.75
2.49,-0.63
2.57,-0.55
2.6,-0.5
2.61,-0.49
2.6,-0.5
2.58,-0.52
2.53,-0.56
2.48,-0.61
2.42,-0.67
2.37,-0.73
2.32,-0.78
2.3,-0.81
2.3,-0.82
2.3,-0.81
2.3,-0.81
2.3,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
2.31,-0.81
