Timestamp,black_x,black_y,yellow_x,yellow_y
1727469092.126852,-9.34,-9.29,11.39,-11.71
1727469092.151325,-9.36,-9.29,11.39,-11.69
1727469092.190889,-9.34,-9.29,11.39,-11.69
1727469092.2316318,-9.34,-9.29,11.39,-11.69
1727469092.288386,-1000000,-1000000,11.39,-11.68
1727469092.32823,-1000000,-1000000,11.4,-11.69
1727469092.357644,-1000000,-1000000,-1000000,-1000000
1727469092.393014,-9.42,-6.42,11.34,-10.95
1727469092.4214442,-9.39,-6.9,11.27,-9.63
1727469092.451262,-9.37,-6.94,11.26,-8.39
1727469092.492655,-9.39,-6.94,11.32,-8.76
1727469092.52175,-9.37,-6.94,11.31,-9.06
1727469092.551312,-9.37,-6.94,11.31,-9.05
1727469092.5870678,-9.39,-6.94,11.31,-9.05
1727469092.655348,-9.37,-6.94,11.32,-9.06
1727469092.689909,-9.37,-6.94,11.31,-9.05
1727469092.719986,-9.37,-6.94,11.32,-9.06
1727469092.755518,-9.37,-6.94,11.31,-9.05
1727469092.778058,-9.39,-6.94,11.31,-9.05
1727469092.851993,-9.37,-6.94,11.32,-9.06
1727469092.891412,-9.37,-6.94,11.31,-9.03
1727469092.921404,-9.37,-6.94,11.32,-9.06
1727469092.951134,-9.39,-6.94,11.31,-9.03
1727469092.9812028,-9.39,-6.94,11.31,-9.05
1727469093.021302,-9.37,-6.94,11.31,-9.06
1727469093.045003,-9.37,-6.94,11.32,-9.06
1727469093.0808058,-9.39,-6.94,11.31,-9.05
1727469093.115406,-9.37,-6.94,11.31,-9.06
1727469093.1514509,-9.37,-6.94,11.31,-9.05
1727469093.1745548,-9.37,-6.94,11.31,-9.06
1727469093.215907,-9.37,-6.94,11.31,-9.06
1727469093.245355,-9.39,-6.94,11.31,-9.05
1727469093.2806132,-9.37,-6.94,11.31,-9.06
1727469093.3160682,-9.37,-6.94,11.31,-9.06
1727469093.3458,-9.37,-6.94,11.31,-9.06
1727469093.387098,-9.37,-6.94,11.31,-9.06
1727469093.4103491,-9.37,-6.94,11.31,-9.05
1727469093.4455402,-9.37,-6.94,11.31,-9.06
1727469093.4807339,-9.37,-6.94,11.31,-9.06
1727469093.50961,-9.39,-6.94,11.31,-9.05
1727469093.5447848,-9.37,-6.94,11.32,-9.05
1727469093.5798311,-9.37,-6.94,11.31,-9.05
1727469093.609407,-9.37,-6.94,11.31,-9.05
1727469093.6836748,-1000000,-1000000,11.31,-9.06
1727469093.71374,-1000000,-1000000,-1000000,-1000000
1727469093.7438579,-1000000,-1000000,11.31,-8.15
1727469093.771317,-1000000,-1000000,11.29,-6.53
1727469093.8193421,-1000000,-1000000,11.27,-6.36
1727469093.8433459,-6.56,-4.03,11.27,-6.52
1727469093.877748,-6.84,-4.34,11.27,-6.53
1727469093.907396,-6.98,-4.52,11.27,-6.53
1727469093.936919,-6.98,-4.52,11.27,-6.53
1727469093.978063,-6.98,-4.52,11.27,-6.5
1727469094.007194,-6.98,-4.52,11.27,-6.53
1727469094.042537,-6.98,-4.52,11.27,-6.52
1727469094.071958,-6.98,-4.52,11.27,-6.53
1727469094.106529,-6.98,-4.52,11.27,-6.53
1727469094.1360168,-6.98,-4.52,11.27,-6.53
1727469094.1700711,-6.98,-4.52,11.27,-6.52
1727469094.1999638,-6.98,-4.52,11.27,-6.53
1727469094.2460968,-6.98,-4.52,11.27,-6.52
1727469094.270324,-6.98,-4.52,11.27,-6.53
1727469094.3050828,-6.98,-4.52,11.27,-6.53
1727469094.335045,-6.98,-4.52,11.27,-6.53
1727469094.3653939,-6.98,-4.52,11.27,-6.53
1727469094.404702,-6.98,-4.52,11.27,-6.53
1727469094.435157,-6.98,-4.52,11.27,-6.53
1727469094.46454,-6.98,-4.52,11.27,-6.52
1727469094.499338,-6.98,-4.52,11.27,-6.53
1727469094.567797,-6.98,-4.52,11.27,-6.53
1727469094.602886,-6.98,-4.52,11.27,-6.53
1727469094.637254,-6.98,-4.52,11.27,-6.53
1727469094.667843,-6.98,-4.52,11.27,-6.53
1727469094.697623,-6.98,-4.52,11.27,-6.53
1727469094.733094,-6.98,-4.52,11.27,-6.53
1727469094.768467,-6.98,-4.52,11.27,-6.53
1727469094.8042638,-6.98,-4.52,11.27,-6.53
1727469094.8335428,-6.98,-4.52,11.27,-6.52
1727469094.8626719,-6.98,-4.52,11.27,-6.52
1727469094.8979871,-6.98,-4.52,11.27,-6.53
1727469094.932446,-6.98,-4.52,11.27,-6.52
1727469094.9673018,-6.98,-4.52,11.27,-6.53
1727469094.9969752,-6.98,-4.52,11.27,-6.52
1727469095.02719,-6.98,-4.52,11.27,-6.53
1727469095.06719,-6.98,-4.52,11.27,-6.52
1727469095.096271,-6.98,-4.52,11.27,-6.53
1727469095.1310139,-6.98,-4.52,11.27,-6.52
1727469095.1610482,-6.98,-4.52,11.27,-6.53
1727469095.196259,-1000000,-1000000,11.27,-6.53
1727469095.230207,-1000000,-1000000,11.27,-6.53
1727469095.253834,-1000000,-1000000,-1000000,-1000000
1727469095.2956648,-4.06,-4.61,-1000000,-1000000
1727469095.324606,-4.47,-4.6,10.92,-6.15
1727469095.354681,-4.61,-4.61,10.19,-5.53
1727469095.3998048,-4.63,-4.58,8.89,-4.48
1727469095.423682,-4.63,-4.61,8.4,-4.18
1727469095.460248,-4.63,-4.58,8.76,-4.47
1727469095.494679,-4.63,-4.61,8.87,-4.53
1727469095.529427,-4.63,-4.58,8.86,-4.53
1727469095.5587149,-4.63,-4.6,8.86,-4.53
1727469095.594692,-4.63,-4.58,8.86,-4.52
1727469095.65824,-4.63,-4.6,8.86,-4.53
1727469095.693001,-4.63,-4.58,8.86,-4.52
1727469095.720662,-4.63,-4.61,8.86,-4.52
1727469095.756053,-4.63,-4.58,8.86,-4.52
1727469095.785702,-4.63,-4.61,8.86,-4.53
1727469095.821294,-4.63,-4.6,8.86,-4.52
1727469095.856468,-4.63,-4.58,8.86,-4.53
1727469095.885643,-4.63,-4.58,8.86,-4.52
1727469095.9198909,-4.63,-4.6,8.87,-4.5
1727469095.949724,-4.63,-4.61,8.86,-4.53
1727469095.985994,-4.63,-4.58,8.86,-4.52
1727469096.015184,-4.63,-4.61,8.86,-4.52
1727469096.0502222,-4.63,-4.58,8.86,-4.53
1727469096.079699,-4.63,-4.61,8.86,-4.52
1727469096.115135,-4.63,-4.58,8.86,-4.52
1727469096.143457,-4.63,-4.6,8.86,-4.53
1727469096.189736,-4.63,-4.58,8.86,-4.52
1727469096.218455,-4.63,-4.61,8.87,-4.52
1727469096.253095,-4.63,-4.58,8.86,-4.52
1727469096.287786,-4.63,-4.61,8.86,-4.53
1727469096.32253,-4.63,-4.58,8.86,-4.52
1727469096.35242,-4.63,-4.61,8.86,-4.53
1727469096.381045,-4.63,-4.58,8.86,-4.52
1727469096.416089,-4.63,-4.61,8.87,-4.52
1727469096.4454558,-4.63,-4.58,8.86,-4.52
1727469096.481065,-4.63,-4.61,8.86,-4.52
1727469096.516096,-4.63,-4.58,8.87,-4.52
1727469096.545181,-4.63,-4.6,8.86,-4.52
1727469096.586427,-4.63,-4.58,8.87,-4.52
1727469096.611032,-4.63,-4.61,8.87,-4.53
1727469096.651804,-4.63,-4.58,8.87,-4.52
1727469096.6815739,-4.63,-4.61,8.86,-4.52
1727469096.717074,-4.63,-4.58,8.86,-4.52
1727469096.746218,-4.63,-4.6,8.86,-4.52
1727469096.776052,-1000000,-1000000,8.86,-4.52
1727469096.816098,-1000000,-1000000,-1000000,-1000000
1727469096.8460212,-1.76,-4.52,8.05,-4.52
1727469096.8813372,-2.03,-4.56,6.42,-4.52
1727469096.910625,-2.24,-4.58,6.23,-4.5
1727469096.939787,-2.23,-4.58,6.55,-4.52
1727469096.974153,-2.23,-4.58,6.56,-4.52
1727469097.0097249,-2.24,-4.58,6.56,-4.53
1727469097.044024,-2.24,-4.56,6.56,-4.52
1727469097.068131,-2.23,-4.58,6.58,-4.52
1727469097.114642,-2.24,-4.58,6.56,-4.52
1727469097.144781,-2.24,-4.58,6.56,-4.5
1727469097.174098,-2.24,-4.56,6.56,-4.53
1727469097.208416,-2.24,-4.56,6.56,-4.53
1727469097.2440372,-2.24,-4.58,6.56,-4.53
1727469097.2722828,-2.24,-4.56,6.56,-4.52
1727469097.306484,-2.24,-4.58,6.56,-4.52
1727469097.3411741,-2.24,-4.58,6.56,-4.52
1727469097.37134,-2.24,-4.58,6.56,-4.53
1727469097.4055412,-2.24,-4.58,6.56,-4.52
1727469097.4343061,-2.24,-4.58,6.56,-4.52
1727469097.469716,-2.24,-4.58,6.56,-4.52
1727469097.505261,-2.24,-4.58,6.56,-4.53
1727469097.53998,-2.24,-4.58,6.56,-4.5
1727469097.569344,-2.24,-4.58,6.56,-4.53
1727469097.6052768,-2.24,-4.58,6.56,-4.52
1727469097.635391,-2.23,-4.58,6.56,-4.53
1727469097.6700768,-2.24,-4.56,6.56,-4.5
1727469097.704609,-2.24,-4.58,6.56,-4.52
1727469097.733848,-2.24,-4.58,6.56,-4.52
1727469097.769784,-2.24,-4.58,6.56,-4.52
1727469097.80461,-2.24,-4.58,6.56,-4.52
1727469097.8277981,-2.24,-4.58,6.56,-4.52
1727469097.8737652,-2.24,-4.56,6.56,-4.52
1727469097.897795,-2.24,-4.58,6.56,-4.52
1727469097.9327822,-2.24,-4.56,6.56,-4.52
1727469097.9677958,-2.24,-4.58,6.56,-4.53
1727469098.00334,-2.24,-4.56,6.56,-4.53
1727469098.031801,-2.23,-4.58,6.56,-4.52
1727469098.068193,-2.24,-4.58,6.56,-4.52
1727469098.096891,-1000000,-1000000,6.56,-4.53
1727469098.131951,-1000000,-1000000,-1000000,-1000000
1727469098.167722,0.53,-4.61,6.11,-4.52
1727469098.202292,0.32,-4.6,4.74,-4.56
1727469098.232308,-0.03,-4.58,3.81,-4.56
1727469098.267039,-0.05,-4.58,4.05,-4.56
1727469098.296715,-0.05,-4.6,4.13,-4.56
1727469098.330373,-0.05,-4.58,4.13,-4.56
1727469098.366101,-0.05,-4.6,4.13,-4.56
1727469098.396394,-0.05,-4.6,4.15,-4.56
1727469098.431249,-0.05,-4.58,4.13,-4.56
1727469098.454101,-0.05,-4.58,4.15,-4.56
1727469098.5010319,-0.05,-4.6,4.13,-4.56
1727469098.525065,-0.05,-4.58,4.15,-4.56
1727469098.560846,-0.05,-4.58,4.15,-4.56
1727469098.589827,-0.05,-4.6,4.13,-4.56
1727469098.624071,-0.05,-4.58,4.15,-4.56
1727469098.659801,-0.05,-4.6,4.16,-4.56
1727469098.693773,-0.05,-4.58,4.15,-4.56
1727469098.730137,-0.05,-4.6,4.13,-4.56
1727469098.7602408,-0.05,-4.58,4.15,-4.56
1727469098.789749,-0.05,-4.6,4.13,-4.56
1727469098.8245509,-0.05,-4.58,4.15,-4.56
1727469098.859877,-0.05,-4.6,4.13,-4.56
1727469098.890046,-0.05,-4.58,4.15,-4.56
1727469098.924652,-0.05,-4.6,4.15,-4.56
1727469098.965983,-0.05,-4.58,4.16,-4.56
1727469099.052022,-0.05,-4.58,4.13,-4.56
1727469099.098316,-0.03,-4.61,4.16,-4.56
1727469099.1219132,-0.05,-4.58,4.15,-4.56
1727469099.152439,-0.05,-4.6,4.16,-4.56
1727469099.193164,-0.05,-4.58,4.13,-4.56
1727469099.221979,-0.05,-4.6,4.16,-4.56
1727469099.2516348,-0.05,-4.58,4.15,-4.56
1727469099.2923908,-0.05,-4.6,4.15,-4.56
1727469099.351079,-0.05,-4.6,4.13,-4.56
1727469099.386245,-0.05,-4.6,4.15,-4.56
1727469099.415713,-0.05,-4.6,4.16,-4.56
1727469099.450528,-0.05,-4.58,4.13,-4.56
1727469099.485622,-0.03,-4.6,4.16,-4.56
1727469099.514648,-0.05,-4.58,4.13,-4.56
1727469099.549637,-0.05,-4.6,4.15,-4.56
1727469099.578449,-0.05,-4.58,4.13,-4.56
1727469099.624212,-0.05,-4.6,4.15,-4.56
1727469099.653016,-1000000,-1000000,4.13,-4.56
1727469099.687628,-1000000,-1000000,4.13,-4.56
1727469099.71744,-1000000,-1000000,4.15,-4.56
1727469099.7530549,-0.13,-1.66,4.13,-4.56
1727469099.7826061,-0.11,-2.11,4.13,-4.56
1727469099.811019,-0.11,-2.15,4.13,-4.56
1727469099.8506272,-0.11,-2.13,4.13,-4.56
1727469099.874775,-0.11,-2.15,4.13,-4.56
1727469099.916686,-0.11,-2.15,4.13,-4.56
1727469099.9861948,-0.11,-2.15,4.15,-4.56
1727469100.0152261,-0.11,-2.15,4.13,-4.56
1727469100.045136,-0.1,-2.15,4.15,-4.56
1727469100.080145,-0.11,-2.15,4.15,-4.56
1727469100.108029,-0.1,-2.15,4.15,-4.56
1727469100.149377,-0.1,-2.15,4.15,-4.56
1727469100.1723552,-0.1,-2.15,4.16,-4.56
1727469100.207469,-0.11,-2.15,4.13,-4.56
1727469100.243628,-0.11,-2.15,4.13,-4.56
1727469100.272624,-0.1,-2.13,4.13,-4.56
1727469100.3029802,-0.11,-2.15,4.13,-4.56
1727469100.348576,-0.1,-2.13,4.15,-4.56
1727469100.37776,-0.1,-2.15,4.16,-4.56
1727469100.413306,-0.11,-2.13,4.15,-4.56
1727469100.443362,-0.11,-2.15,4.15,-4.56
1727469100.4725518,-0.1,-2.13,4.15,-4.56
1727469100.5069802,-0.1,-2.15,4.15,-4.56
1727469100.537728,-0.11,-2.13,4.15,-4.56
1727469100.5776682,-0.11,-2.15,4.16,-4.56
1727469100.606666,-0.11,-2.15,4.13,-4.55
1727469100.636193,-0.1,-2.15,4.13,-4.56
1727469100.6778119,-0.11,-2.13,4.15,-4.56
1727469100.707171,-0.11,-2.15,4.13,-4.56
1727469100.742107,-0.11,-2.13,4.13,-4.56
1727469100.771057,-0.11,-2.15,4.16,-4.56
1727469100.801908,-0.1,-2.13,4.13,-4.55
1727469100.841604,-0.11,-2.15,4.15,-4.56
1727469100.8706062,-0.11,-2.13,4.13,-4.56
1727469100.900213,-0.11,-2.15,4.15,-4.56
1727469100.935764,-0.11,-2.13,4.15,-4.56
1727469100.9703429,-0.11,-2.15,4.16,-4.56
1727469100.9999979,-0.11,-2.15,4.13,-4.56
1727469101.046023,-0.11,-2.15,4.15,-4.56
1727469101.0993001,-0.11,-2.15,4.13,-4.56
1727469101.140471,-1000000,-1000000,4.13,-4.56
1727469101.169754,-1000000,-1000000,4.15,-4.58
1727469101.2041018,-1000000,-1000000,4.15,-4.56
1727469101.2401989,-0.16,0.53,4.13,-4.56
1727469101.2739289,-0.16,0.02,4.13,-4.56
1727469101.303116,-0.16,0.03,4.13,-4.56
1727469101.333399,-0.16,0.02,4.15,-4.56
1727469101.362978,-0.15,0.03,4.13,-4.56
1727469101.3990452,-0.16,0.02,4.15,-4.56
1727469101.4334452,-0.16,0.03,4.15,-4.56
1727469101.463598,-0.16,0.02,4.13,-4.56
1727469101.498752,-0.16,0.03,4.13,-4.56
1727469101.528809,-0.16,0.02,4.15,-4.56
1727469101.5631611,-0.16,0.03,4.13,-4.56
1727469101.5930612,-0.15,0.02,4.13,-4.56
1727469101.6282408,-0.16,0.03,4.16,-4.56
1727469101.663481,-0.15,0.02,4.13,-4.56
1727469101.69214,-0.16,0.03,4.15,-4.56
1727469101.727626,-0.16,0.02,4.16,-4.56
1727469101.7629461,-0.16,0.03,4.16,-4.56
1727469101.792939,-0.16,0.03,4.15,-4.56
1727469101.827766,-0.16,0.03,4.15,-4.56
1727469101.863202,-0.16,0.02,4.13,-4.56
1727469101.894366,-0.16,0.03,4.13,-4.56
1727469101.918283,-0.16,0.02,4.15,-4.56
1727469101.9584708,-0.16,0.03,4.15,-4.56
1727469101.9944682,-0.16,0.02,4.13,-4.58
1727469102.029372,-0.16,0.03,4.15,-4.56
1727469102.058811,-0.16,0.02,4.15,-4.56
1727469102.0936162,-0.16,0.03,4.15,-4.56
1727469102.128479,-0.16,0.03,4.16,-4.56
1727469102.157666,-0.16,0.03,4.15,-4.56
1727469102.193656,-0.16,0.03,4.13,-4.56
1727469102.222448,-0.16,0.03,4.16,-4.56
1727469102.256474,-0.16,0.03,4.15,-4.56
1727469102.291861,-0.16,0.03,4.15,-4.56
1727469102.32092,-0.16,0.03,4.15,-4.56
1727469102.360678,-0.16,0.02,4.16,-4.56
1727469102.384632,-0.16,0.03,4.15,-4.56
1727469102.458873,-0.16,0.03,4.13,-4.56
1727469102.487993,-0.15,0.03,4.13,-4.56
1727469102.528068,-0.16,0.02,4.15,-4.56
1727469102.556782,-0.16,0.03,4.13,-4.56
1727469102.586535,-0.16,0.03,4.15,-4.56
1727469102.6211069,-0.16,0.03,4.13,-4.56
1727469102.651221,-1000000,-1000000,4.13,-4.56
1727469102.6869361,-1000000,-1000000,4.13,-4.56
1727469102.714819,-0.13,2.74,4.13,-4.56
1727469102.7502122,-0.18,2.48,4.13,-4.56
1727469102.779049,-0.19,2.11,4.13,-4.56
1727469102.819687,-0.19,2.13,4.15,-4.56
1727469102.8438091,-0.19,2.11,4.15,-4.56
1727469102.883945,-0.19,2.13,4.15,-4.56
1727469102.914412,-0.19,2.11,4.13,-4.56
1727469102.960381,-0.19,2.13,4.13,-4.56
1727469102.984378,-0.19,2.11,4.15,-4.56
1727469103.0134678,-0.19,2.13,4.15,-4.56
1727469103.04963,-0.19,2.11,4.13,-4.56
1727469103.083195,-0.19,2.13,4.13,-4.56
1727469103.1127539,-0.19,2.11,4.15,-4.56
1727469103.148003,-0.19,2.13,4.15,-4.56
1727469103.184706,-0.18,2.11,4.16,-4.56
1727469103.2085152,-0.19,2.13,4.15,-4.56
1727469103.248988,-0.19,2.11,4.13,-4.56
1727469103.279616,-0.19,2.13,4.15,-4.56
1727469103.308882,-0.19,2.11,4.11,-4.56
1727469103.344277,-0.19,2.11,4.13,-4.56
1727469103.3735511,-0.19,2.11,4.15,-4.56
1727469103.415179,-0.19,2.13,4.13,-4.56
1727469103.444105,-0.19,2.11,4.13,-4.56
1727469103.474103,-0.19,2.11,4.15,-4.56
1727469103.5095859,-0.19,2.11,4.13,-4.56
1727469103.538592,-0.19,2.11,4.13,-4.56
1727469103.573709,-0.19,2.11,4.15,-4.56
1727469103.609181,-0.19,2.11,4.16,-4.56
1727469103.638581,-0.19,2.11,4.15,-4.56
1727469103.679426,-0.19,2.11,4.13,-4.56
1727469103.704394,-0.19,2.13,4.15,-4.56
1727469103.749556,-0.19,2.11,4.15,-4.56
1727469103.7788641,-0.19,2.13,4.13,-4.56
1727469103.8035562,-0.19,2.11,4.13,-4.56
1727469103.8489668,-0.19,2.13,4.15,-4.56
1727469103.9080498,-0.19,2.13,4.13,-4.56
1727469103.937658,-0.19,2.11,4.13,-4.56
1727469103.978517,-0.19,2.13,4.15,-4.56
1727469104.007659,-0.19,2.11,4.13,-4.56
1727469104.037809,-0.19,2.13,4.13,-4.56
1727469104.072868,-0.19,2.11,4.15,-4.56
1727469104.1078598,-0.19,2.11,4.13,-4.56
1727469104.143368,-1000000,-1000000,4.13,-4.56
1727469104.1667001,-1000000,-1000000,-1000000,-1000000
1727469104.207982,-1000000,-1000000,4.26,-3.73
1727469104.243597,-0.02,5.0,4.45,-2.08
1727469104.2667708,0.0,4.6,4.53,-1.69
1727469104.30255,-0.02,4.53,4.48,-2.03
1727469104.337899,-0.02,4.53,4.47,-2.06
1727469104.4064279,-0.02,4.53,4.47,-2.06
1727469104.435266,-0.02,4.53,4.48,-2.05
1727469104.463277,0.0,4.53,4.47,-2.06
1727469104.504951,-0.02,4.53,4.47,-2.05
1727469104.528311,0.02,4.53,4.47,-2.06
1727469104.57469,-0.02,4.53,4.47,-2.03
1727469104.598229,-0.02,4.53,4.48,-2.05
1727469104.638001,-0.02,4.53,4.47,-2.03
1727469104.667603,0.0,4.53,4.47,-2.06
1727469104.697005,-0.02,4.53,4.47,-2.03
1727469104.732938,0.02,4.53,4.47,-2.05
1727469104.768352,0.0,4.53,4.47,-2.03
1727469104.7979982,-0.02,4.53,4.47,-2.05
1727469104.827381,-0.02,4.53,4.47,-2.03
1727469104.8638778,-0.02,4.53,4.47,-2.06
1727469104.8979268,0.0,4.53,4.47,-2.03
1727469104.927746,-0.02,4.53,4.48,-2.05
1727469104.96351,-0.02,4.53,4.47,-2.03
1727469104.998692,0.0,4.53,4.47,-2.05
1727469105.028322,-0.02,4.53,4.47,-2.05
1727469105.057452,-0.02,4.53,4.45,-2.05
1727469105.0927548,-0.02,4.53,4.47,-2.03
1727469105.1277921,-0.02,4.53,4.48,-2.03
1727469105.1631842,-0.02,4.53,4.47,-2.05
1727469105.191723,-0.02,4.53,4.47,-2.03
1727469105.2221608,0.0,4.53,4.48,-2.05
1727469105.263024,-0.02,4.53,4.45,-2.05
1727469105.297646,-0.02,4.53,4.47,-2.06
1727469105.3271208,-0.02,4.53,4.47,-2.05
1727469105.362484,0.0,4.53,4.47,-2.06
1727469105.39567,-0.02,4.53,4.47,-2.05
1727469105.425506,-0.02,4.53,4.48,-2.05
1727469105.460429,-0.02,4.53,4.47,-2.05
1727469105.495615,-0.02,4.53,4.47,-2.05
1727469105.5254972,-0.02,4.53,4.47,-2.05
1727469105.5604439,0.0,4.53,4.48,-2.06
1727469105.588774,-0.02,4.53,4.47,-2.03
1727469105.625162,-0.03,4.53,4.47,-2.06
1727469105.653516,-1000000,-1000000,4.47,-2.03
1727469105.6940439,-1000000,-1000000,-1000000,-1000000
1727469105.7185018,2.69,4.44,-1000000,-1000000
1727469105.759264,2.58,4.45,4.4,0.55
1727469105.7885242,2.32,4.5,4.36,0.53
1727469105.858541,2.32,4.5,4.39,0.1
1727469105.887973,2.31,4.5,4.39,0.11
1727469105.923868,2.32,4.5,4.37,0.11
1727469105.952896,2.32,4.5,4.37,0.1
1727469105.9828138,2.32,4.5,4.37,0.1
1727469106.017795,2.32,4.5,4.39,0.11
1727469106.05292,2.32,4.5,4.37,0.11
1727469106.082945,2.32,4.5,4.39,0.1
1727469106.118814,2.32,4.5,4.39,0.11
1727469106.147094,2.32,4.5,4.39,0.11
1727469106.182078,2.32,4.5,4.37,0.11
1727469106.2227998,2.32,4.5,4.39,0.1
1727469106.252324,2.32,4.5,4.39,0.1
1727469106.282161,2.32,4.5,4.37,0.11
1727469106.3172631,2.32,4.5,4.37,0.11
1727469106.347598,2.32,4.5,4.37,0.1
1727469106.3777869,2.31,4.5,4.37,0.1
1727469106.412837,2.32,4.5,4.37,0.11
1727469106.447829,2.32,4.5,4.37,0.11
1727469106.482021,2.32,4.5,4.39,0.11
1727469106.5118499,2.32,4.5,4.37,0.11
1727469106.5475872,2.32,4.5,4.39,0.1
1727469106.5771651,2.32,4.5,4.39,0.11
1727469106.616599,2.32,4.5,4.39,0.1
1727469106.652291,2.31,4.5,4.37,0.11
1727469106.675839,2.32,4.5,4.37,0.1
1727469106.711461,2.32,4.5,4.39,0.11
1727469106.74645,2.32,4.5,4.39,0.11
1727469106.782773,2.32,4.5,4.37,0.11
1727469106.805207,2.32,4.5,4.37,0.1
1727469106.8403468,2.32,4.5,4.39,0.11
1727469106.880969,2.32,4.5,4.37,0.1
1727469106.9106612,2.32,4.5,4.39,0.11
1727469106.945573,2.31,4.5,4.37,0.1
1727469106.975382,2.32,4.5,4.37,0.11
1727469107.010169,2.32,4.5,4.39,0.1
1727469107.044238,2.32,4.5,4.37,0.11
1727469107.073833,2.32,4.5,4.37,0.1
1727469107.103084,2.32,4.5,4.39,0.11
1727469107.14428,2.31,4.5,4.37,0.1
1727469107.173601,2.31,4.5,4.37,0.11
1727469107.2079659,-1000000,-1000000,4.37,0.11
1727469107.243202,-1000000,-1000000,4.37,0.11
1727469107.272514,4.87,4.47,4.37,0.1
1727469107.308695,4.79,4.47,4.37,0.11
1727469107.337483,4.42,4.47,4.37,0.1
1727469107.372143,4.42,4.47,4.39,0.11
1727469107.4073899,4.42,4.47,4.39,0.1
1727469107.4374452,4.42,4.47,4.39,0.11
1727469107.472488,4.42,4.47,4.37,0.1
1727469107.503036,4.42,4.47,4.37,0.1
1727469107.537719,4.42,4.47,4.39,0.1
1727469107.572163,4.44,4.47,4.37,0.11
1727469107.607511,4.42,4.47,4.37,0.11
1727469107.663703,4.42,4.47,4.37,0.1
1727469107.698963,4.42,4.47,4.39,0.11
1727469107.728435,4.42,4.47,4.39,0.11
1727469107.775591,4.42,4.47,4.37,0.11
1727469107.7997959,4.42,4.47,4.37,0.11
1727469107.83474,4.42,4.47,4.37,0.1
1727469107.870595,4.42,4.47,4.39,0.11
1727469107.9002619,4.42,4.47,4.39,0.11
1727469107.9347908,4.42,4.47,4.37,0.1
1727469107.9644248,4.42,4.47,4.37,0.11
1727469107.993978,4.42,4.47,4.37,0.11
1727469108.028609,4.42,4.47,4.37,0.1
1727469108.063755,4.42,4.47,4.37,0.11
1727469108.098987,4.42,4.47,4.39,0.1
1727469108.129759,4.42,4.47,4.37,0.11
1727469108.163917,4.42,4.47,4.36,0.1
1727469108.194209,4.42,4.47,4.37,0.11
1727469108.234993,4.44,4.47,4.37,0.11
1727469108.264608,4.42,4.47,4.37,0.11
1727469108.2936409,4.44,4.47,4.39,0.1
1727469108.329215,4.42,4.47,4.37,0.11
1727469108.3581388,4.44,4.47,4.37,0.1
1727469108.404683,4.42,4.47,4.37,0.11
1727469108.428438,4.42,4.47,4.39,0.11
1727469108.4638588,4.42,4.47,4.37,0.1
1727469108.493974,4.42,4.45,4.39,0.1
1727469108.5633678,4.42,4.47,4.37,0.1
1727469108.5928562,4.42,4.47,4.37,0.11
1727469108.633534,4.42,4.47,4.39,0.1
1727469108.661619,4.42,4.47,4.37,0.11
1727469108.69082,4.44,4.47,-1000000,-1000000
1727469108.726445,4.42,4.47,3.18,0.05
1727469108.755826,4.42,4.47,1.58,0.03
1727469108.790998,4.42,4.47,1.65,-0.0
1727469108.8197482,4.42,4.47,2.02,0.02
1727469108.8601768,4.42,4.47,2.0,0.03
1727469108.8895712,4.42,4.47,2.02,-0.0
1727469108.924763,4.44,4.47,2.02,0.02
1727469108.960005,4.42,4.47,2.02,-0.0
1727469108.989085,4.42,4.47,2.02,0.02
1727469109.02409,4.42,4.47,2.02,0.02
1727469109.05445,4.42,4.47,2.02,0.02
1727469109.08353,4.44,4.47,2.02,0.03
1727469109.123551,4.42,4.47,2.02,0.02
1727469109.152687,4.42,4.47,2.02,0.02
1727469109.215332,4.44,4.47,2.02,0.03
1727469109.250491,4.42,4.47,2.02,0.02
1727469109.286419,4.44,4.47,2.02,-0.0
1727469109.310209,4.42,4.47,2.02,-0.0
1727469109.3504782,4.42,4.47,2.02,-0.0
1727469109.379503,4.42,4.47,2.02,0.02
1727469109.414356,4.44,4.47,2.02,0.02
1727469109.46051,4.42,4.47,2.0,0.02
1727469109.4889238,4.44,4.47,2.02,0.03
1727469109.519009,4.42,4.47,2.02,0.02
1727469109.548469,4.42,4.45,2.02,0.02
1727469109.5838342,4.42,4.47,2.02,0.03
1727469109.613342,4.42,4.47,2.02,-0.0
1727469109.649492,4.42,4.47,2.02,0.03
1727469109.6786811,4.44,4.47,2.02,0.02
1727469109.714903,4.42,4.47,2.02,0.03
1727469109.74968,4.44,4.45,2.02,0.02
1727469109.7853599,4.42,4.47,2.02,0.03
1727469109.808764,4.44,4.47,2.02,-0.0
1727469109.850147,4.42,4.47,2.02,0.02
1727469109.8736598,4.42,4.47,2.02,0.02
1727469109.9152699,4.42,4.47,2.02,0.03
1727469109.945343,4.42,4.47,2.02,-0.0
1727469109.980625,4.42,4.47,2.02,0.02
1727469110.015125,4.44,4.47,2.02,0.02
1727469110.0447302,4.42,4.47,2.02,0.03
1727469110.079991,4.44,4.47,2.02,0.02
1727469110.1098208,4.42,4.47,2.0,0.03
1727469110.138669,4.42,4.47,2.02,0.03
1727469110.18045,4.42,4.47,1.95,0.03
1727469110.2041442,4.42,4.47,1.32,0.03
